종목코드,공시등급,공시성격,해당공시,공시일자,최근공시일
403850,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-23,2026-08-14
246690,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-23,2026-08-13
205100,4,주요 결정,자기주식취득결과보고서,2026-07-23,2026-08-26
115500,4,주요 결정,자기주식취득결과보고서,2026-07-23,2026-08-14
001070,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-22,2026-08-14
092790,4,주요 결정,타법인주식및출자증권취득결정,2026-07-22,2026-08-14
107590,4,주요 결정,[기재정정]현금ㆍ현물배당결정(자회사의 주요경영사항),2026-07-22,2026-08-14
023450,4,주요 결정,[기재정정]현금ㆍ현물배당결정,2026-07-22,2026-08-12
033920,4,주요 결정,현금ㆍ현물배당결정,2026-07-22,2026-08-14
357880,4,주요 결정,주요사항보고서(전환사채권발행결정),2026-07-22,2026-08-14
137080,4,주요 결정,자기주식취득결과보고서,2026-07-22,2026-08-14
015750,4,주요 결정,타법인주식및출자증권취득결정(자율공시),2026-07-22,2026-08-14
387570,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-22,2026-08-13
388050,4,주요 결정,주요사항보고서(자기주식취득신탁계약해지결정),2026-07-22,2026-08-25
095570,4,주요 결정,현금ㆍ현물배당결정,2026-07-21,2026-08-14
026960,4,주요 결정,현금ㆍ현물배당결정,2026-07-21,2026-09-01
079900,4,주요 결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,2026-07-21,2026-08-13
024070,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-21,2026-08-14
453860,4,주요 결정,[기재정정]자기주식처분결과보고서,2026-07-21,2026-08-14
065690,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-21,2026-08-14
006370,4,주요 결정,자기주식처분결과보고서,2026-07-20,2026-08-26
008420,4,주요 결정,[기재정정]현금ㆍ현물배당결정,2026-07-20,2026-08-14
023150,4,주요 결정,자기주식취득결과보고서,2026-07-20,2026-08-25
004080,4,주요 결정,현금ㆍ현물배당결정,2026-07-20,2026-08-14
085670,4,주요 결정,주요사항보고서(유형자산양도결정),2026-07-20,2026-09-04
017250,4,주요 결정,주요사항보고서(자기주식취득결정),2026-07-20,2026-08-13
020180,4,주요 결정,주요사항보고서(자기주식취득신탁계약해지결정),2026-07-20,2026-08-18
032280,4,주요 결정,주요사항보고서(자기주식취득결정),2026-07-20,2026-08-14
001800,4,주요 결정,[기재정정]타법인주식및출자증권취득결정(자율공시)(종속회사의주요경영사항),2026-07-16,2026-08-31
145210,4,주요 결정,[기재정정]주요사항보고서(감자결정),2026-07-16,2026-08-14
092230,4,주요 결정,[기재정정]유형자산처분결정(자회사의 주요경영사항),2026-07-16,2026-08-28
100250,4,주요 결정,[기재정정]유형자산처분결정(자회사의 주요경영사항),2026-07-16,2026-08-14
000390,4,주요 결정,투자판단관련주요경영사항              (특허권취득),2026-07-16,2026-08-14
014130,4,주요 결정,주요사항보고서(자기주식취득결정),2026-07-16,2026-08-25
192650,4,주요 결정,신규시설투자등(자율공시),2026-07-16,2026-08-14
366030,4,주요 결정,타법인주식및출자증권취득결정(자율공시),2026-07-16,2026-08-20
052420,4,주요 결정,타법인주식및출자증권취득결정,2026-07-16,2026-08-14
149980,4,주요 결정,현금ㆍ현물배당결정,2026-07-16,2026-08-14
041520,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-16,2026-08-13
209640,4,주요 결정,주요사항보고서(자기주식취득신탁계약해지결정),2026-07-16,2026-08-14
079960,4,주요 결정,[기재정정]타법인주식및출자증권취득결정,2026-07-16,2026-09-03
030190,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-15,2026-08-13
102260,4,주요 결정,현금ㆍ현물배당결정,2026-07-15,2026-08-14
007340,4,주요 결정,현금ㆍ현물배당결정,2026-07-15,2026-08-28
381620,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-15,2026-08-14
025900,4,주요 결정,타법인주식및출자증권처분결정,2026-07-15,2026-08-14
048830,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-15,2026-08-14
003120,4,주요 결정,유형자산처분결정,2026-07-14,2026-08-14
002100,4,주요 결정,현금ㆍ현물배당결정,2026-07-14,2026-08-14
244920,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-14,2026-08-14
448900,4,주요 결정,[기재정정]주요사항보고서(전환사채권발행결정),2026-07-14,2026-08-14
001540,4,주요 결정,신규시설투자등,2026-07-14,2026-08-14
033560,4,주요 결정,[기재정정]유형자산처분결정(종속회사의주요경영사항),2026-07-14,2026-08-14
396270,4,주요 결정,주요사항보고서(전환사채권발행결정),2026-07-14,2026-08-14
093640,4,주요 결정,[첨부정정]주요사항보고서(전환사채권발행결정),2026-07-14,2026-08-14
321260,4,주요 결정,주요사항보고서(자기주식처분결정),2026-07-14,2026-08-13
333050,4,주요 결정,현금ㆍ현물배당결정,2026-07-14,2026-08-14
468530,4,주요 결정,타법인주식및출자증권취득결정,2026-07-14,2026-08-14
002700,4,주요 결정,자기주식취득결과보고서,2026-07-13,2026-08-14
085310,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-13,2026-08-14
277810,4,주요 결정,[기재정정]신규시설투자등,2026-07-13,2026-08-14
065170,4,주요 결정,타법인주식및출자증권취득결정,2026-07-13,2026-08-14
196700,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-13,2026-08-14
0117P0,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-13,2026-08-14
017940,4,주요 결정,현금ㆍ현물배당결정,2026-07-10,2026-08-27
131290,4,주요 결정,주요사항보고서(전환사채권발행결정),2026-07-10,2026-09-02
471820,4,주요 결정,현금ㆍ현물배당결정              (분기배당),2026-07-10,2026-08-14
488280,4,주요 결정,[기재정정]타법인주식및출자증권취득결정(자율공시),2026-07-10,2026-08-19
046310,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-10,2026-08-12
475660,4,주요 결정,자기주식취득결과보고서,2026-07-10,2026-08-14
005250,4,주요 결정,[기재정정]타법인주식및출자증권처분결정(종속회사의주요경영사항),2026-07-09,2026-08-14
134380,4,주요 결정,현금ㆍ현물배당결정,2026-07-09,2026-08-14
139990,4,주요 결정,[첨부정정]주요사항보고서(자기신주인수권부사채만기전취득결정),2026-07-09,2026-08-31
268280,4,주요 결정,주요사항보고서(자기주식취득결정),2026-07-09,2026-08-14
009270,4,주요 결정,주요사항보고서(자기주식취득결정),2026-07-09,2026-08-14
016740,4,주요 결정,자기주식처분결과보고서,2026-07-09,2026-08-13
950160,4,주요 결정,[기재정정]소송등의제기ㆍ신청(일정금액이상의청구),2026-07-09,2026-08-14
190510,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-09,2026-08-14
026890,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-08,2026-08-21
025980,4,주요 결정,[첨부정정]주요사항보고서(전환사채권발행결정),2026-07-08,2026-08-14
108490,4,주요 결정,타법인주식및출자증권취득결정,2026-07-08,2026-08-14
002880,4,주요 결정,소송등의판결ㆍ결정(일정금액이상의청구),2026-07-07,2026-08-31
000480,4,주요 결정,현금ㆍ현물배당결정,2026-07-07,2026-08-14
029480,4,주요 결정,주요사항보고서(타법인주식및출자증권양도결정),2026-07-07,2026-08-21
054920,4,주요 결정,[기재정정]타법인주식및출자증권취득결정,2026-07-07,2026-08-14
094840,4,주요 결정,현금ㆍ현물배당결정              (분기배당),2026-07-07,2026-08-13
096250,4,주요 결정,자기주식취득결과보고서,2026-07-07,2026-09-02
950130,4,주요 결정,[기재정정]소송등의제기ㆍ신청(일정금액이상의청구)              (손해배상 청구),2026-07-07,2026-08-14
001790,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-06,2026-08-14
002600,4,주요 결정,[기재정정]타법인주식및출자증권취득결정,2026-07-06,2026-08-13
003780,4,주요 결정,현금ㆍ현물배당결정,2026-07-06,2026-08-14
115480,4,주요 결정,주요사항보고서(자기전환사채만기전취득결정),2026-07-06,2026-08-31
084370,4,주요 결정,주요사항보고서(자기주식처분결정),2026-07-06,2026-08-14
037460,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-06,2026-08-14
160190,4,주요 결정,주요사항보고서(자기주식처분결정),2026-07-06,2026-08-14
364950,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-06,2026-08-14
256940,4,주요 결정,[기재정정]주요사항보고서(전환사채권발행결정),2026-07-06,2026-08-18
025000,4,주요 결정,현금ㆍ현물배당결정,2026-07-03,2026-08-28
417010,4,주요 결정,[기재정정]신규시설투자등,2026-07-03,2026-08-14
102940,4,주요 결정,소송등의판결ㆍ결정(일정금액이상의청구)              (화해권고결정),2026-07-03,2026-08-31
059210,4,주요 결정,자기주식취득결과보고서,2026-07-03,2026-08-14
362320,4,주요 결정,자기주식취득결과보고서,2026-07-03,2026-08-14
307180,4,주요 결정,타법인주식및출자증권취득결정,2026-07-02,2026-09-01
066590,4,주요 결정,타법인주식및출자증권처분결정,2026-07-02,2026-09-01
102370,4,주요 결정,주요사항보고서(자기주식취득결정),2026-07-02,2026-08-31
460930,4,주요 결정,[기재정정]주요사항보고서(타법인주식및출자증권양수결정),2026-07-02,2026-08-13
311320,4,주요 결정,현금ㆍ현물배당결정,2026-07-02,2026-08-11
217270,4,주요 결정,자기주식처분결과보고서,2026-07-01,2026-08-28
093380,4,주요 결정,주요사항보고서(자기주식취득결정),2026-07-01,2026-08-27
069330,4,주요 결정,타법인주식및출자증권취득결정(자율공시),2026-07-01,2026-08-14
025770,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-07-01,2026-08-14
489460,4,주요 결정,자기주식취득결과보고서,2026-07-01,2026-08-12
122310,4,주요 결정,현금ㆍ현물배당결정              (분기배당),2026-07-01,2026-08-14
339950,4,주요 결정,현금ㆍ현물배당결정,2026-07-01,2026-08-14
462520,4,주요 결정,현금ㆍ현물배당결정,2026-06-30,2026-08-13
049120,4,주요 결정,주요사항보고서(자기전환사채만기전취득결정),2026-06-30,2026-08-19
032790,4,주요 결정,주요사항보고서(자기전환사채만기전취득결정),2026-06-30,2026-08-28
048530,4,주요 결정,주요사항보고서(전환사채권발행결정),2026-06-30,2026-09-02
042500,4,주요 결정,자기주식처분결과보고서,2026-06-30,2026-08-14
053280,4,주요 결정,[기재정정]신규시설투자등(자율공시),2026-06-30,2026-08-14
317870,4,주요 결정,[기재정정]신규시설투자등,2026-06-30,2026-08-31
900250,4,주요 결정,[기재정정]타법인주식및출자증권취득결정(자율공시)(자회사의 주요경영사항),2026-06-30,2026-08-26
446540,4,주요 결정,주요사항보고서(유형자산양수결정),2026-06-30,2026-08-14
376290,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-30,2026-08-13
357550,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-29,2026-08-13
053610,4,주요 결정,[기재정정]타법인주식및출자증권취득결정,2026-06-29,2026-08-14
331520,4,주요 결정,주요사항보고서(자기주식취득신탁계약해지결정),2026-06-29,2026-08-10
376980,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-29,2026-08-14
058650,4,주요 결정,현금ㆍ현물배당결정(자회사의 주요경영사항),2026-06-26,2026-08-28
109960,4,주요 결정,[기재정정]주요사항보고서(주권관련사채권양도결정),2026-06-26,2026-08-13
221840,4,주요 결정,소송등의판결ㆍ결정              (회계장부 등 열람등사 신청),2026-06-26,2026-08-13
153490,4,주요 결정,자기주식취득결과보고서,2026-06-26,2026-09-01
218150,4,주요 결정,[기재정정]주요사항보고서(타법인주식및출자증권양수결정),2026-06-26,2026-08-14
200470,4,주요 결정,[기재정정]주요사항보고서(전환사채권발행결정),2026-06-26,2026-08-26
256840,4,주요 결정,기타경영사항(자율공시)              (의약품 회수·폐기 및 잠정 제조중지 등 명령 취소 소송 상고심 판결),2026-06-26,2026-08-14
068050,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-26,2026-08-14
131030,4,주요 결정,[기재정정]신규시설투자등,2026-06-26,2026-08-14
362990,4,주요 결정,주요사항보고서(자기주식취득결정),2026-06-25,2026-08-14
047560,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-25,2026-08-20
487580,4,주요 결정,현금ㆍ현물배당결정              (중간배당),2026-06-25,2026-08-14
031510,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-24,2026-08-14
035200,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-24,2026-09-04
458350,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-24,2026-08-14
134060,4,주요 결정,주요사항보고서(자기주식취득신탁계약체결결정),2026-06-24,2026-08-14
007120,4,주요 결정,타법인주식및출자증권취득결정,2026-06-23,2026-08-14
048410,4,주요 결정,주요사항보고서(전환사채매수선택권행사자지정),2026-06-23,2026-09-04
214330,4,주요 결정,[기재정정]주요사항보고서(감자결정),2026-06-22,2026-09-03
491000,4,주요 결정,[기재정정]주요사항보고서(유형자산양수결정),2026-06-22,2026-08-14
004920,4,주요 결정,자기주식취득결과보고서,2026-06-19,2026-09-03
009140,4,주요 결정,주요사항보고서(유형자산양수결정),2026-06-19,2026-08-27
014680,4,주요 결정,자기주식취득결과보고서,2026-06-19,2026-08-26
